Date,Open,High,Low,Close,Adj Close,Volume,Percent_Change,Total_Change
2022-09-12,12174.94043,12270.19043,12169.280273,12266.410156,12266.410156,4146680000,0.007512950599299101,91.46972599999935
2022-09-13,11908.80957,11957.969727,11604.429688,11633.570313,11633.570313,5188380000,-0.023112239336949888,-275.23925699999927
2022-09-14,11680.410156,11746.830078,11602.759766,11719.679688,11719.679688,4861530000,0.003361999405459941,39.269532000000254
2022-09-15,11633.240234,11760.730469,11497.110352,11552.360352,11552.360352,4805910000,-0.006952481026190513,-80.87988200000109
2022-09-16,11401.209961,11460.429688,11316.919922,11448.400391,11448.400391,7451840000,0.004139072095104165,47.19042999999874
2022-09-19,11338.570313,11538.129883,11337.830078,11535.019531,11535.019531,4168670000,0.017325748535930056,196.44921799999975
2022-09-20,11440.139648,11520.990234,11343.719727,11425.049805,11425.049805,4028100000,-0.001319026118937088,-15.089842999999746
2022-09-21,11466.209961,11613.570313,11218.990234,11220.19043,11220.19043,4471000000,-0.021456046229467778,-246.01953099999992
2022-09-22,11167.379883,11203.769531,11024.639648,11066.80957,11066.80957,4916470000,-0.0090057214900603,-100.57031300000017
2022-09-23,10952.69043,10958.290039,10732.719727,10867.929688,10867.929688,5134350000,-0.007738805596827262,-84.76074200000039
2022-09-26,10833.379883,11024.0,10789.049805,10802.919922,10802.919922,4697730000,-0.0028116766262206846,-30.459961000000476
2022-09-27,10955.290039,11040.980469,10741.019531,10829.5,10829.5,4445050000,-0.011482127680070226,-125.79003899999952
2022-09-28,10817.519531,11101.5,10776.339844,11051.639648,11051.639648,4556100000,0.02164268031401074,234.1201170000004
2022-09-29,10894.44043,10899.469727,10623.219727,10737.509766,10737.509766,4516630000,-0.014404655751557617,-156.93066400000134
2022-09-30,10697.709961,10883.040039,10572.330078,10575.620117,10575.620117,4649710000,-0.01141270836890285,-122.08984400000008
2022-10-03,10659.009766,10875.459961,10577.889648,10815.429688,10815.429688,4415440000,0.014674901837405913,156.41992200000095
2022-10-04,11054.719727,11189.959961,11044.040039,11176.410156,11176.410156,5004780000,0.011008006716152563,121.69042900000022
2022-10-05,11022.669922,11210.320313,10910.759766,11148.639648,11148.639648,4091860000,0.011428240788430024,125.96972600000117
2022-10-06,11129.040039,11230.44043,11051.269531,11073.30957,11073.30957,4423320000,-0.005007661829295364,-55.730469000000085
2022-10-07,10877.280273,10891.929688,10608.519531,10652.400391,10652.400391,4634190000,-0.020674274851426463,-224.8798820000011
2022-10-10,10659.950195,10669.929688,10449.040039,10542.099609,10542.099609,3989640000,-0.01105545371640441,-117.85058599999866
2022-10-11,10484.370117,10608.839844,10351.980469,10426.19043,10426.19043,4738840000,-0.005549182864659052,-58.17968699999983
2022-10-12,10437.0,10494.530273,10372.209961,10417.099609,10417.099609,4091030000,-0.0019067156270958338,-19.900390999999217
2022-10-13,10131.820313,10697.709961,10088.830078,10649.150391,10649.150391,5300080000,0.05105993414986051,517.330077999999
2022-10-14,10742.80957,10766.69043,10308.80957,10321.389648,10321.389648,4393000000,-0.0392280919859961,-421.41992199999913
2022-10-17,10575.650391,10696.589844,10569.69043,10675.799805,10675.799805,4439190000,0.009469811339946493,100.14941400000134
2022-10-18,10963.990234,10972.969727,10670.120117,10772.400391,10772.400391,5047360000,-0.01747446312072313,-191.58984300000157
2022-10-19,10689.30957,10808.040039,10592.879883,10680.509766,10680.509766,4955090000,-0.0008232340865772327,-8.799804000000222
2022-10-20,10657.410156,10837.299805,10574.549805,10614.839844,10614.839844,4628010000,-0.003994433110565162,-42.57031199999983
2022-10-21,10576.040039,10875.719727,10542.429688,10859.719727,10859.719727,4706440000,0.02682286441370385,283.67968800000017
2022-10-24,10867.070313,10983.519531,10713.330078,10952.610352,10952.610352,4808710000,0.00787149034065512,85.54003899999952
2022-10-25,10996.969727,11210.379883,10996.969727,11199.120117,11199.120117,5141760000,0.01838237214599915,202.1503900000007
2022-10-26,10969.019531,11205.839844,10948.379883,10970.990234,10970.990234,5224440000,0.0001796608160311304,1.9707030000008672
2022-10-27,10971.950195,10998.730469,10780.5,10792.669922,10792.669922,4773520000,-0.016339873022910702,-179.2802730000003
2022-10-28,10766.200195,11117.040039,10766.200195,11102.450195,11102.450195,4731940000,0.031232003298263023,336.25
2022-10-31,11028.429688,11047.94043,10914.009766,10988.150391,10988.150391,4753740000,-0.003652314802698405,-40.27929700000095
2022-11-01,11154.740234,11156.349609,10881.19043,10890.849609,10890.849609,4677520000,-0.02365726314232339,-263.890625
2022-11-02,10885.009766,10993.240234,10522.900391,10524.799805,10524.799805,5436420000,-0.033092295619718846,-360.20996099999866
2022-11-03,10399.450195,10486.009766,10319.540039,10342.94043,10342.94043,5102190000,-0.005433918518804819,-56.50976499999888
2022-11-04,10548.139648,10553.629883,10262.929688,10475.25,10475.25,5453750000,-0.0069101898943687845,-72.8896480000003
2022-11-07,10516.94043,10587.959961,10428.910156,10564.519531,10564.519531,4456690000,0.00452404397616231,47.579100999999355
2022-11-08,10611.530273,10745.639648,10472.730469,10616.200195,10616.200195,5134500000,0.000440079977143475,4.669921999999133
2022-11-09,10528.450195,10564.969727,10344.009766,10353.169922,10353.169922,4977460000,-0.01664825019386439,-175.2802730000003
2022-11-10,10869.169922,11119.120117,10779.950195,11114.150391,11114.150391,6433000000,0.022539022828610086,244.98046900000008
2022-11-11,11124.75,11352.429688,11069.830078,11323.330078,11323.330078,5867750000,0.01785029578192776,198.58007800000087
2022-11-14,11233.900391,11350.120117,11167.169922,11196.219727,11196.219727,5004060000,-0.0033541924610785458,-37.680663999999524
2022-11-15,11474.820313,11492.620117,11241.150391,11358.410156,11358.410156,5617310000,-0.010144834849232226,-116.41015700000025
2022-11-16,11260.099609,11286.099609,11162.919922,11183.660156,11183.660156,4585190000,-0.0067885236946664445,-76.43945300000087
2022-11-17,11008.669922,11198.839844,11006.209961,11144.959961,11144.959961,4354360000,0.012380245748638167,136.29003900000134
2022-11-18,11257.009766,11259.44043,11059.160156,11146.05957,11146.05957,4175420000,-0.009856098405022898,-110.95019599999978
2022-11-21,11091.009766,11128.780273,10999.75,11024.509766,11024.509766,3977130000,-0.0059958472134664246,-66.5
2022-11-22,11058.55957,11179.870117,10975.660156,11174.410156,11174.410156,4186360000,0.010476100912299963,115.85058600000048
2022-11-23,11174.610352,11310.820313,11174.610352,11285.320313,11285.320313,4431530000,0.009907277078362373,110.70996100000048
2022-11-25,11231.0,11261.570313,11206.379883,11226.360352,11226.360352,2184080000,-0.00041311085388659127,-4.639648000000307
2022-11-28,11147.570313,11217.75,11020.69043,11049.5,11049.5,4271360000,-0.008797460814006544,-98.07031300000017
2022-11-29,11060.019531,11086.019531,10944.370117,10983.780273,10983.780273,4592830000,-0.0068932299609697325,-76.23925799999961
2022-11-30,10995.200195,11468.469727,10966.530273,11468.0,11468.0,6653460000,0.043000563574549865,472.79980500000056
2022-12-01,11475.169922,11546.769531,11378.75,11482.450195,11482.450195,5158120000,0.0006344370540468156,7.280273000000307
2022-12-02,11308.379883,11492.320313,11296.719727,11461.5,11461.5,4523010000,0.013540411498749471,153.1201170000004
2022-12-05,11380.990234,11425.509766,11193.019531,11239.94043,11239.94043,4510030000,-0.012393456201958834,-141.04980400000022
2022-12-06,11228.419922,11241.419922,10956.200195,11014.889648,11014.889648,4713330000,-0.019016947663457615,-213.53027399999883
2022-12-07,10963.950195,11039.80957,10910.620117,10958.549805,10958.549805,4343860000,-0.0004925587861993091,-5.400389999998879
2022-12-08,11011.330078,11119.160156,10939.469727,11082.0,11082.0,4281800000,0.006417927852439329,70.66992199999913
2022-12-09,11038.169922,11138.700195,10999.259766,11004.620117,11004.620117,4337440000,-0.0030394354532567182,-33.54980499999874
2022-12-12,11015.480469,11144.669922,10984.820313,11143.740234,11143.740234,4829990000,0.011643592429849253,128.2597650000007
2022-12-13,11542.839844,11571.639648,11160.540039,11256.80957,11256.80957,6126890000,-0.024779887607006865,-286.03027400000065
2022-12-14,11248.089844,11352.089844,11065.240234,11170.889648,11170.889648,5485150000,-0.00686340499326472,-77.20019599999978
2022-12-15,11012.620117,11029.570313,10775.610352,10810.530273,10810.530273,5536070000,-0.018350750489253446,-202.08984400000008
2022-12-16,10767.629883,10833.240234,10642.099609,10705.410156,10705.410156,7968170000,-0.005778405059987489,-62.21972699999969
2022-12-19,10707.44043,10713.969727,10497.549805,10546.030273,10546.030273,4631820000,-0.015074579032703546,-161.41015700000025
2022-12-20,10490.889648,10609.459961,10446.820313,10547.110352,10547.110352,4707190000,0.005359002514216456,56.22070399999939
2022-12-21,10592.0,10753.570313,10569.200195,10709.370117,10709.370117,4401420000,0.011081015577794598,117.37011700000039
2022-12-22,10586.459961,10599.339844,10313.320313,10476.120117,10476.120117,5125070000,-0.010422732849931579,-110.33984400000008
2022-12-23,10437.75,10514.759766,10361.820313,10497.860352,10497.860352,3544680000,0.005758937702090939,60.11035199999969
2022-12-27,10462.19043,10472.320313,10340.730469,10353.230469,10353.230469,3827290000,-0.0104146413438969,-108.95996100000048
2022-12-28,10339.200195,10414.820313,10207.469727,10213.290039,10213.290039,3842970000,-0.012177939649615221,-125.91015599999992
2022-12-29,10321.459961,10502.080078,10301.05957,10478.089844,10478.089844,4154100000,0.015175167427072443,156.6298829999996
2022-12-30,10368.370117,10468.30957,10324.700195,10466.480469,10466.480469,3959030000,0.009462466221102367,98.1103519999997
2023-01-03,10562.05957,10613.05957,10309.160156,10386.980469,10386.980469,4780650000,-0.01657622737683531,-175.07910099999935
2023-01-04,10467.820313,10515.219727,10337.639648,10458.759766,10458.759766,5085380000,-0.0008655619535949281,-9.060547000000952
2023-01-05,10390.30957,10393.219727,10295.25,10305.240234,10305.240234,4764270000,-0.008187372611651518,-85.06933599999866
2023-01-06,10363.959961,10604.139648,10265.040039,10569.290039,10569.290039,5199780000,0.01981193277209333,205.33007799999905
2023-01-09,10662.099609,10807.259766,10619.120117,10635.650391,10635.650391,5132190000,-0.0024806763179810736,-26.449218000001565
2023-01-10,10607.719727,10743.669922,10589.589844,10742.629883,10742.629883,4710680000,0.012718110910925647,134.91015599999992
2023-01-11,10794.990234,10932.44043,10762.730469,10931.669922,10931.669922,5284390000,0.012661399875056,136.67968799999835
2023-01-12,10969.259766,11027.75,10797.120117,11001.099609,11001.099609,5681240000,0.0029026428108386514,31.839843000001565
2023-01-13,10906.370117,11084.009766,10900.160156,11079.160156,11079.160156,5077990000,0.01584303825620844,172.79003899999952
2023-01-17,11070.0,11145.44043,11024.719727,11095.110352,11095.110352,5138410000,0.0022683244805781115,25.110351999999693
2023-01-18,11170.950195,11223.410156,10952.049805,10957.009766,10957.009766,5288630000,-0.019151497882047466,-213.94042900000022
2023-01-19,10890.400391,10932.519531,10804.570313,10852.269531,10852.269531,4660800000,-0.003501327649212168,-38.1308599999993
2023-01-20,10924.660156,11143.169922,10885.650391,11140.429688,11140.429688,5980110000,0.019750685963580858,215.76953200000025
2023-01-23,11171.94043,11405.5,11144.030273,11364.410156,11364.410156,5997810000,0.01722795849171918,192.46972599999935
2023-01-24,11302.929688,11378.150391,11282.650391,11334.269531,11334.269531,5670860000,0.0027727185663441196,31.339842999999746
2023-01-25,11146.530273,11334.219727,11069.179688,11313.360352,11313.360352,5485570000,0.014966996447684558,166.8300789999994
2023-01-26,11458.400391,11516.049805,11341.19043,11512.410156,11512.410156,5732890000,0.004713551905763624,54.0097650000007
2023-01-27,11470.469727,11691.889648,11470.269531,11621.709961,11621.709961,6243800000,0.013185182263634842,151.24023400000078
2023-01-30,11512.339844,11553.30957,11388.540039,11393.80957,11393.80957,5122320000,-0.010295932504266388,-118.53027400000065
2023-01-31,11398.580078,11586.009766,11398.370117,11584.549805,11584.549805,5695150000,0.01631516607572318,185.9697269999997
2023-02-01,11573.139648,11904.019531,11500.330078,11816.320313,11816.320313,6336040000,0.02101250588832434,243.18066499999986
2023-02-02,12065.150391,12269.549805,12024.139648,12200.820313,12200.820313,7038210000,0.011244776700106776,135.66992200000095
2023-02-03,11946.860352,12231.30957,11946.860352,12006.950195,12006.950195,5954490000,0.005029760223985562,60.089842999999746
2023-02-06,11904.410156,11973.410156,11843.490234,11887.450195,11887.450195,5538350000,-0.0014246788188369336,-16.959961000000476
2023-02-07,11891.25,12150.219727,11836.780273,12113.790039,12113.790039,5720240000,0.01871460435193941,222.54003899999952
2023-02-08,12069.120117,12096.389648,11890.089844,11910.519531,11910.519531,5052870000,-0.013141023078940368,-158.60058600000048
2023-02-09,12069.099609,12070.959961,11745.110352,11789.580078,11789.580078,5536290000,-0.023159932393926098,-279.5195309999999
2023-02-10,11714.599609,11775.799805,11630.540039,11718.120117,11718.120117,4885030000,0.00030052311794718964,3.5205079999996087
2023-02-13,11759.089844,11910.919922,11719.730469,11891.790039,11891.790039,4752880000,0.011284903573358516,132.70019499999944
2023-02-14,11808.200195,11999.849609,11760.55957,11960.150391,11960.150391,5032430000,0.012868192738156722,151.95019599999978
2023-02-15,11905.120117,12071.290039,11876.820313,12070.589844,12070.589844,5056640000,0.013899038848311663,165.4697269999997
2023-02-16,11896.30957,12040.339844,11853.360352,11855.830078,11855.830078,5159410000,-0.0034026932269885925,-40.47949199999857
2023-02-17,11777.5,11803.219727,11673.209961,11787.269531,11787.269531,4925230000,0.0008295080450010542,9.769530999999915
2023-02-21,11640.370117,11684.139648,11491.179688,11492.299805,11492.299805,5002540000,-0.012720412711255015,-148.07031199999983
2023-02-22,11517.200195,11582.519531,11445.169922,11507.070313,11507.070313,4671270000,-0.0008795437978404673,-10.12988199999927
2023-02-23,11636.929688,11638.980469,11432.580078,11590.400391,11590.400391,4714580000,-0.003998416957694774,-46.52929700000095
2023-02-24,11404.179688,11434.360352,11334.469727,11394.94043,11394.94043,4432650000,-0.0008101641900400411,-9.239257999999609
2023-02-27,11517.19043,11565.230469,11444.599609,11466.980469,11466.980469,4494000000,-0.004359566797577079,-50.209961000000476
2023-02-28,11451.049805,11548.230469,11435.389648,11455.540039,11455.540039,5340950000,0.0003921242223606732,4.4902339999989636
2023-03-01,11447.580078,11479.0,11349.870117,11379.480469,11379.480469,4927530000,-0.0059488213697561155,-68.09960900000078
2023-03-02,11273.769531,11487.589844,11273.610352,11462.980469,11462.980469,5313760000,0.016783289518179187,189.21093800000017
2023-03-03,11524.650391,11699.629883,11514.740234,11689.009766,11689.009766,5102210000,0.014261549758451151,164.359375
2023-03-06,11736.870117,11827.919922,11667.480469,11675.740234,11675.740234,4982880000,-0.0052083632510729954,-61.12988299999961
2023-03-07,11670.980469,11705.959961,11512.030273,11530.330078,11530.330078,5422820000,-0.012051291780805329,-140.65039099999922
2023-03-08,11553.089844,11601.230469,11487.75,11576.0,11576.0,5085970000,0.001983032791171282,22.910155999999915
2023-03-09,11578.30957,11667.120117,11319.980469,11338.349609,11338.349609,5061790000,-0.020724956397931125,-239.95996099999866
2023-03-10,11325.360352,11373.80957,11093.860352,11138.889648,11138.889648,6193500000,-0.016464880428027143,-186.4707039999994
2023-03-13,11041.459961,11326.730469,10982.799805,11188.839844,11188.839844,6201490000,0.013347861924108426,147.3798829999996
2023-03-14,11357.730469,11467.019531,11284.929688,11428.150391,11428.150391,5533120000,0.006200175483315489,70.41992199999913
2023-03-15,11291.169922,11447.900391,11238.44043,11434.049805,11434.049805,5912430000,0.01265412565633351,142.87988300000143
2023-03-16,11384.870117,11733.799805,11365.490234,11717.280273,11717.280273,5498920000,0.0291975360793657,332.4101559999999
2023-03-17,11696.339844,11773.110352,11562.629883,11630.509766,11630.509766,7903090000,-0.005628263104356569,-65.83007800000087
2023-03-20,11614.389648,11695.549805,11550.69043,11675.540039,11675.540039,4970630000,0.0052650542002893215,61.15039099999922
2023-03-21,11764.790039,11879.160156,11724.910156,11860.110352,11860.110352,4829870000,0.008102168647635495,95.32031300000017
